ts,uid,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,proto,session_state,up_linklength,up_applength,up_pkts,down_linklength,down_applength,down_pkts
1595272259,CZdYLw2FLiafWJfbznkrhLb,10.1.196.27,45542,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272270,CqD50rWBbD339fkKZyTz9G6,10.1.196.27,44662,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1461,1325,2
1595272252,CvVZ3bPvZ5G6mwNBARJnL9,10.1.196.27,35573,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,577,173,6,669,401,4
1595272243,C9ZEUkTxYjz4n8GJXH0uUn7,10.1.199.5,41300,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,2264,262,37,3681,3299,7
1595272246,C8M4qdHTRLKbQ1JKKnVGRDa,10.1.199.6,61560,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,11219,4411,126,519407,497263,410
1595272235,CjQraJs1n9oC3H21PVVGs,116.233.74.32,2790,74:ea:c8:28:14:01,10.1.196.21,82,00:1c:c4:97:da:e6,http,4,1448,252,18,1033,691,5
1595272223,CNrKsIKeslKjBUVxKFY6uW2,10.1.199.6,54002,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,3554,1274,42,74886,71202,68
1595272252,CIImHcbFEBF4pipWmqS2K24,10.1.199.6,41118,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,834,506,6,1092,926,3
1595272239,CurMuESs13C3YXuoLCBhALe,10.1.199.6,29571,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272252,Co3nYwbtbFIiRJOStGp3G74,10.1.199.6,41076,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,834,506,6,1092,926,3
1595272264,CQuRLYcFZf8geMDzx8pRQge,10.1.199.6,26264,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1420,390,19,4233,3743,9
1595272255,CEALBcxvxI1jh2xI0yHUDik,10.1.199.6,48202,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2158,480,31,885,665,4
1595272251,COCj2FzogpqlfAf9B1YvOoe,106.83.201.26,56874,00:23:7d:26:40:10,192.168.255.201,8010,74:ea:c8:28:14:01,http,3,3009,2685,6,2412,2088,6
1595272269,C1QsUcAR5ck2Klx8jh8PXC3,10.1.199.21,59110,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272211,CaARle7nc3tawAMCHW9l8el,10.1.199.248,41450,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5378,2072,61,121458,115884,103
1595272260,CNIDfBehFqs2aNOovd9bWKb,10.1.199.6,53404,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,162,0,3,54,0,1
1595272253,CA3BRoFDD5z9Osl2LYVMrU1,10.1.196.27,33752,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,575,171,6,70,0,1
1595272237,CdkfvafyoDd9G7ywIZWXJZi,10.1.199.30,49336,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272254,CufOtdGRhmh6FFCt1sKz4j9,10.1.193.13,39792,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272270,CfhQpGOzhsHeJEUhoWPiRsl,10.1.199.5,34664,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,884,394,9,691,525,3
1595272223,CoZ0dCdbpC71lWKMH2IvGD9,10.1.199.248,47306,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5772,2192,66,132137,125911,115
1595272261,C0rgsCtwFkx6CpWan9UAN0d,10.1.199.249,34320,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1197,275,17,3513,3131,7
1595272258,CgBeqVeR4K0ad8RPWPBQn73,10.1.196.27,49453,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272246,CWFXuMXn5Y94jiKfzWKKVu9,10.1.199.30,49615,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,272,0,4,210,0,3
1595272252,CQYtRUoQK9bhlQ18Qzt3GTl,10.1.196.27,40832,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272245,CDxgwSAM0LxclglvdnDaU95,10.1.199.248,60049,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1306,384,17,5599,5109,9
1595272252,CwlPjNPftWxhvWGVKlknI1j,10.1.196.27,43179,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,638,168,7,669,401,4
1595272252,C8y3Obk1lFxksqJBM92UsH1,10.1.196.27,34393,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,573,169,6,717,449,4
1595272259,C5mv3h7QVI8VTAW5kQ2cwl,10.1.196.27,53548,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1140,332,12,140,0,2
1595272259,CMEmq5JEG44bKdhQGFhNI5k,10.1.196.27,45974,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272256,CeWdB305FGXiPiccR7TgNWg,10.1.196.27,59057,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,598,194,6,70,0,1
1595272258,Cncppx3jerLlPP59EZIo72b,10.1.196.27,55655,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272234,C5rq6WWxn2k2VI7Okb45YQb,10.1.199.5,47479,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,824,280,10,1289,1015,5
1595272254,CwEEQAiZiVKbIxiifjAqM47,10.1.196.27,44763,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272270,CvgV71t2Q2D1a4MYut3TfL8,10.1.196.27,55695,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,635,177,7,70,0,1
1595272259,C78p6p9TBpQ4QTteM9dB0Hb,10.1.196.27,59683,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272257,CXEQezhfL4ng6HuT5D69KP6,10.1.196.27,56611,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,577,173,6,70,0,1
1595272254,CaL4ZmuN9Cf2Okod1raHVp6,10.1.196.27,46296,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1506,1370,2
1595272270,CnjOGJi7OL2ktqD3ZqsS4Lk,10.1.196.27,59228,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,638,502,2
1595272253,CwYSkHc10BRlHV3s4Igajae,10.1.196.27,35508,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,580,176,6,705,437,4
1595272256,CuZfbKT7sh89p182Da0pcjc,10.1.196.27,33749,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,583,179,6,669,401,4
1595272239,ChENkUzJU821pk20aDbgQAh,10.1.199.5,51264,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1238,262,18,1932,1658,5
1595272233,Cw6VBYu3qcIjyMxl5ObBGSa,10.1.199.5,54200,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1129,261,16,1903,1629,5
1595272243,CZd4X7iVTY255lGzgF6ccK8,10.1.199.5,53908,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,860,262,11,581,361,4
1595272258,C3Q2gAo4HYeiieAuQ269jP3,139.162.35.129,41824,74:ea:c8:28:14:01,10.1.196.21,82,00:1c:c4:97:da:e6,http,5,194,0,3,78,0,1
1595272233,CurrnUDLJMchaxsFbuyohb6,10.1.199.5,39884,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1025,265,14,2100,1826,5
1595272259,CdG4pnDpTLzhvjY6FykVcgd,10.1.199.6,56408,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1201,441,14,24692,23554,21
1595272233,CDoNpUi0WVzajilLlSrTlD6,10.1.199.6,41226,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1832,262,29,864,644,4
1595272246,CMNTd4Te6Co201mJGHcbD4i,10.1.199.6,50538,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,753,371,7,800,580,4
1595272271,CeqvHUZpWvxQhb1hCsA0gb,10.1.199.6,38912,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,510,236,5,513,401,2
1595272223,CAMQTEuaaVB2G5YQh4Cago2,10.1.199.6,53816,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2188,884,24,32516,30726,33
1595272213,CsPjrp6X7e6IZ6xNmAaYJa,10.1.199.248,41744,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5034,1728,61,127213,121477,106
1595272262,C63oLf2Lo2obZJLHamCt7Sb,121.10.254.33,64958,74:ea:c8:28:14:01,192.168.255.201,8010,00:23:7d:26:40:10,http,5,1034,752,5,870,696,3
1595272237,Cns4NKzNEec6Bee2y0Rdznk,10.1.5.34,43846,74:ea:c8:28:14:01,10.1.196.21,8082,00:1c:c4:97:da:e6,http,4,454,172,5,466,238,4
1595272233,CUtjNNmcxICelmbOoLHyj2b,10.1.199.249,33456,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1889,265,30,864,644,4
1595272254,Ck4ffLSvHZ1jWla4o3YOVj2,10.1.193.13,39796,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272247,CI2bV9b5JRm6xYGXK9xvvrh,10.1.199.248,39968,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272253,CCCeb02PEV9f0DDMmbJ6NXh,10.1.196.27,48513,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,575,171,6,70,0,1
1595271939,CekU01hxt1Y6j0RxBydwgd4,10.1.5.36,21436,74:ea:c8:28:14:01,10.1.196.21,23541,00:1c:c4:97:da:e6,unknown,4,508,64,8,390,54,6
1595272247,Cb7Epjgafe0ezKAzPLtXGyf,10.1.199.5,56492,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,899,463,8,383,271,2
1595271940,Ckre3alktkY9ydc7hY5nkz7,10.1.199.30,42468,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595272218,CDU54N7XTgR4t8JJy84x2k,10.1.199.248,42368,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2428,854,29,56817,54001,52
1595272257,ClPx5w4k3zF2X8FNHESGnZj,10.1.196.27,34197,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,760,194,9,1174,1038,2
1595272263,CRHxbd7YXojki3DADs7Ychl,10.1.199.248,43446,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1204,444,14,20786,19648,21
1595272248,Ck6APfqia1w2NsS1SkCLXPb,10.1.199.30,49741,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272254,C1fRpt5KBKL7dQRLgOwv0if,10.1.196.27,47225,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,796,176,10,70,0,1
1595272258,CZgZ6hsQi7tj0UJLkfw5eg5,10.1.196.27,60782,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272258,C3nmS2h4HFQjnJOCMQNpkk9,10.1.196.27,44990,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,581,177,6,669,401,4
1595272253,CbiV99RWrpzjhmswHR4swP1,10.1.196.27,53771,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1509,1373,2
1595272252,CKF0z8DPM9s9uNlilqOcv5k,10.1.196.27,35208,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272271,CgxltdiFVOC5CPwZmnHYL3h,10.1.196.27,36223,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,582,178,6,669,401,4
1595272270,CNUSjF2L7adgq6HZfqYwUqk,10.1.196.27,57317,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,573,169,6,717,449,4
1595272251,CxN6lres5Eh3WbXpHtzmb19,10.1.196.27,38299,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1274,1138,2
1595272253,CQuT51qbzCee9z5Tg2Hl0j5,10.1.196.27,50178,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272271,C8gl8lCAQlQeLHRJrTsdWV1,10.1.196.27,60357,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,571,167,6,70,0,1
1595272243,Cocpws84MQKhFxbuBwdf2jb,10.1.199.5,37580,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1024,264,14,1792,1518,5
1595272243,CyhZPw5MyRP5RbJaGquirDd,10.1.199.5,54092,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,809,265,10,655,435,4
1595272245,CCK6w027J3y9J1ZvHzPsrN4,61.148.127.50,50742,74:ea:c8:28:14:01,10.1.193.21,80,e8:39:35:22:2d:fc,http,4,272,0,4,206,0,3
1595272245,CfHd7BdvAd0kBZaIGy6Lo9l,10.1.199.6,57401,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1254,278,18,36737,35005,32
1595272234,CIv0rLcAc8QkcWvMJP3n1zc,10.1.199.6,34592,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2724,776,36,1904,1576,6
1595272259,C63PFPEndzhkwDGz7KO7DRj,10.1.199.6,49548,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,739,357,7,417,197,4
1595272212,CvvSS76zGwZgUkOP1ZqPCSj,10.1.199.6,53128,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,6857,2575,79,173852,166060,144
1595272238,CGunIMbweBMc7TTWbfOKdUa,10.1.199.6,5114,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1074,584,9,15479,14719,14
1595272239,CxviBQcClbX8rfkiiUrHG4l,10.1.199.6,7726,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1258,282,18,2982,2546,8
1595272248,Ct1sViK2Tbqh7Zu5xQ7NJFc,10.1.199.248,42560,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,2164,914,23,31339,29549,33
1595272272,CZyDHLIgI6kcAUzE7TetSCl,10.1.199.5,28892,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,685,411,5,640,420,4
1595272242,CpDQzogfM2B4uteC2wKcZk,10.1.199.248,48234,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1207,447,14,20341,19257,20
1595271972,Cn1MFEX6UhF1zXuob8P2rV1,10.1.199.36,46715,74:ea:c8:28:14:01,192.168.255.8,80,00:1b:78:be:5c:40,http,1,74,0,1,0,0,0
1595272252,CKu6pkBDhHl21CPSgdfAyla,10.1.196.27,37467,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1434,1298,2
1595272220,CVqSOcCSi2J8Ag3er1gXEbh,10.1.199.248,42696,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,3938,1280,49,91050,86718,80
1595272273,CCptxlkUhOp2Stfov0DJpHb,10.1.199.5,37641,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,957,251,13,1415,1195,4
1595272270,CMMgHklErR0ans8EaDMGcO8,10.1.196.27,53329,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
1595272272,CLtDYU7alIB4xbS46d3iI98,10.1.199.248,49734,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,920,592,6,1202,1036,3
1595272259,CV3NHLnyNgX6SO8LFO3Ds7c,10.1.196.27,55885,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272253,CFLskchkyCXlfgOnIhr2kWb,10.1.196.27,42008,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,582,178,6,70,0,1
1595272240,CVyhPmvIDdCaSDbC2RsfLTa,10.1.196.27,40411,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1542,506,16,1506,1234,4
1595272270,CxRgZkX8tMjaCYJqeZs1WJk,10.1.196.27,54448,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272254,CAPhG5Kj1D3cRJMHpLSsvK9,10.1.196.27,54992,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272253,CSir9Lo0V55bRuaiFvplrHd,10.1.196.27,52016,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272273,CdmQpgf2QMqkxYj3x3FRZhc,10.1.196.27,35356,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272252,C8TiYFZSCp12aHmKHdOuW0d,10.1.196.27,59863,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1467,1331,2
1595272252,C9Z4oybk8QteB5WRoPGZjYg,10.1.196.27,49739,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272257,Ci9Ay0b6Y7Kk1MSzuyutVge,10.1.196.27,35164,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272253,CnXQApiOKNL203WLSGTtXOl,10.1.196.27,33525,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,575,171,6,721,453,4
1595272252,C7TTgM1VyHJdQHac95dQwX4,10.1.196.27,40918,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1509,1373,2
1595272271,CA5ZuZYj5Z16vOM0cX5Stq6,10.1.196.27,54190,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1521,1385,2
1595272253,CB8fvcSwaaclAZi5OzpmcRe,10.1.196.27,59270,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,760,194,9,1280,1144,2
1595272256,CitBwm7pkichWMPwVSNCOxk,10.1.196.27,34800,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272243,C9wMtXZXiPhVzelOOEolye,10.1.199.5,38458,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1072,258,15,1620,1346,5
1595272236,CZzIz3x7wpp5NjD2c30S8xf,10.1.199.6,31852,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5458,1512,73,15389,13981,26
1595272259,CxvRW6U3f8m6TXGRHIEaEw2,10.1.199.6,33162,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,1278,410,16,37053,35375,31
1595272216,C1HkHeDhxEAdyxtF4k06xF6,10.1.199.6,59506,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,4965,2195,51,82477,78303,77
1595272273,ChkmC7ovsvnclFrOSIb2Du7,10.1.199.6,53638,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,748,204,10,887,721,3
1595272257,CFieTLE7uaj7t0oU6JbVn3d,10.1.196.27,39082,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595271972,CQMOsBKartidnaEhVl8xL6j,10.1.199.30,43528,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595272272,CV8Y1oKE1Tw1NfBzk4K68Yf,10.1.199.249,36485,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1890,212,31,756,644,2
1595272255,ClNdqFqIIYyg0EGbTaCE8s,10.1.199.5,58052,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,1087,489,11,989,823,3
1595272250,CsLeXYjEVYx1kiCXZwcjsfi,10.1.199.249,3643,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1359,437,17,37269,35591,31
1595272257,CBLUMkajtcO5QwkpynnuVYi,10.1.196.27,59048,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272256,CXyQbR9tGZ4labHpoq3JZT6,10.1.196.27,46442,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,815,195,10,70,0,1
1595272256,CajdTE6GExL48EWMQxEpSOi,10.1.199.249,40654,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1997,211,33,756,644,2
1595272274,CSI3N0N7HiScH9CjdnrJ083,10.1.196.27,54277,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272259,COu2pI3pn7y2MG6gFHmwxUc,10.1.196.27,37533,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,580,176,6,70,0,1
1595272240,Cqk1Zg3tppWkY1zm8vny27f,10.1.196.27,36411,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272274,C1aYVbs9i3WkkzdUi4KpFKg,10.1.196.27,41828,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272233,Ck7QF4G5x3CjIg0YEfogBhe,10.1.199.249,20402,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1432,402,19,4233,3743,9
1595272252,CUE2SQfzQMfdG9BFtFuPuS,10.1.196.27,38706,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,577,173,6,669,401,4
1595272260,CieOfD6oTGhbDb9Sm1efnD2,10.1.196.27,47213,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,575,171,6,70,0,1
1595272258,CgpHVVmdTyNh72ughQSAUD6,10.1.196.27,53780,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,576,172,6,70,0,1
1595272259,CajMflm83WtkhmV5x7eCtKf,10.1.196.27,49460,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595271950,CJi3u9WZsfM9U9qz56zvKl6,10.1.199.29,41576,74:ea:c8:28:14:01,192.168.255.185,8080,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272271,CZT3GgJQETE9gdKzyRtQTLh,10.1.196.27,41935,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,804,184,10,70,0,1
1595272260,C2AUU27de5ud1SYlwuOrW63,10.1.199.249,58574,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1486,456,19,3488,3052,8
1595272253,Cu77ATEXRLVk6wnUmTFsNej,10.1.196.27,52849,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,611,475,2
1595272251,C1CV52onxyqhd62dgSxksj2,10.1.196.27,56545,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272243,Cd5kt3g0vetgL5F3c9UAyi5,10.1.199.5,54084,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1019,259,14,1620,1346,5
1595272243,CnM5tJt94hs6kuV6j2qTDN5,10.1.199.5,56946,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1671,263,26,1971,1643,6
1595272237,CbHPld59ZpwbU4fhgcZYZ8e,10.1.199.6,50465,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1567,213,25,885,719,3
1595272273,CQ5X0Hnx3xy77V84og4PXDc,10.1.199.6,15385,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1093,279,15,3515,3133,7
1595272265,CbnPXCG3KH0bj36PoojTgCd,10.1.199.6,38340,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,937,447,9,10398,9800,11
1595272248,CohbEzH9hDScpuStunrLkra,10.1.199.6,36432,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2560,824,32,66565,63587,55
1595272228,CGuH39stRaNaboUWcHlQJdi,10.1.199.6,51918,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2654,486,40,74536,71072,64
1595272214,CFjuYQQGG8r3uWcQ6EXCEsf,10.1.199.6,53352,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,6161,2095,75,158020,150876,132
1595272248,C2K5mJgle3wfqNHxv3KKi7h,10.1.199.21,58371,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,356,18,5,688,420,4
1595272211,Ce9OFZU0yscdYnvgYgGSbh4,10.1.199.248,46832,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,5964,2496,64,127455,121827,104
1595272251,CZF532dl4s073CH1PMZZwLk,10.1.196.27,52057,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,570,166,6,70,0,1
